artist,album_name,album_uri,track,trackuri,release_date,id,song_uri,track_href,analysis_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Selena Gomez,Stars Dance (Bonus Track Version),spotify:album:3cGKAHAUhAaTTezK4GbBhQ,Come & Get It,spotify:track:6LoQHIo74tOzQ8EsLEkhgF,1/1/2013,7icROppj4Z12Nr0xGgxWFJ,spotify:track:7icROppj4Z12Nr0xGgxWFJ,https://api.spotify.com/v1/tracks/7icROppj4Z12Nr0xGgxWFJ,https://api.spotify.com/v1/audio-analysis/7icROppj4Z12Nr0xGgxWFJ,0.675,0.951,2,-2.559,0,0.0664,0.0465,7.54e-06,0.625,0.718,136.042,221227,4
Gwen Stefani,Love Angel Music Baby,spotify:album:1HduTydfaUY3idi2YgT3mb,What You Waiting For?,spotify:track:7icROppj4Z12Nr0xGgxWFJ,10/27/2004,1hy6Dic0L5SU1XqjhYY1TR,spotify:track:1hy6Dic0L5SU1XqjhYY1TR,https://api.spotify.com/v1/tracks/1hy6Dic0L5SU1XqjhYY1TR,https://api.spotify.com/v1/audio-analysis/1hy6Dic0L5SU1XqjhYY1TR,0.556,0.929,7,-3.659,1,0.037,0.0499,1.7e-06,0.0931,0.842,137.996,188893,4
Counting Crows,Shrek 2,spotify:album:33uUYGGvdWXvBkQMQq9d9N,Accidentally In Love,spotify:track:1hy6Dic0L5SU1XqjhYY1TR,1/1/2004,4QdX6pmNnJ5cleufWQIr5D,spotify:track:4QdX6pmNnJ5cleufWQIr5D,https://api.spotify.com/v1/tracks/4QdX6pmNnJ5cleufWQIr5D,https://api.spotify.com/v1/audio-analysis/4QdX6pmNnJ5cleufWQIr5D,0.734,0.826,1,-4.909,1,0.0349,0.00101,0.129,0.197,0.74,132.96,212280,4
Rihanna,Good Girl Gone Bad,spotify:album:4OXnPSBtZo8PBFiTOfuumP,Shut Up And Drive,spotify:track:4QdX6pmNnJ5cleufWQIr5D,1/1/2007,2oxtQ84p1j5GmyzmD50Lq0,spotify:track:2oxtQ84p1j5GmyzmD50Lq0,https://api.spotify.com/v1/tracks/2oxtQ84p1j5GmyzmD50Lq0,https://api.spotify.com/v1/audio-analysis/2oxtQ84p1j5GmyzmD50Lq0,0.856,0.746,7,-2.728,0,0.042,0.0292,1.53e-05,0.206,0.761,98.018,236213,4
Gwen Stefani,Love Angel Music Baby,spotify:album:34y7m68F7rN9ou6m5GWohR,Rich Girl,spotify:track:2oxtQ84p1j5GmyzmD50Lq0,11/22/2004,7H6ev70Weq6DdpZyyTmUXk,spotify:track:7H6ev70Weq6DdpZyyTmUXk,https://api.spotify.com/v1/tracks/7H6ev70Weq6DdpZyyTmUXk,https://api.spotify.com/v1/audio-analysis/7H6ev70Weq6DdpZyyTmUXk,0.713,0.678,5,-3.525,0,0.102,0.273,0,0.149,0.734,138.009,271333,4
Destiny's Child,The Writing's On The Wall,spotify:album:283NWqNsCA9GwVHrJk59CG,Say My Name,spotify:track:7H6ev70Weq6DdpZyyTmUXk,7/27/1999,3vPMoBSvlhagZN6b8jeKQ9,spotify:track:3vPMoBSvlhagZN6b8jeKQ9,https://api.spotify.com/v1/tracks/3vPMoBSvlhagZN6b8jeKQ9,https://api.spotify.com/v1/audio-analysis/3vPMoBSvlhagZN6b8jeKQ9,0.661,0.671,7,-4.284,1,0.033,0.0507,0,0.133,0.79,81.001,288877,4
DJ Khaled,I'm the One,spotify:album:7JU6he8zVJ4n7mxFisTL6u,I'm the One,spotify:track:3vPMoBSvlhagZN6b8jeKQ9,4/28/2017,1j8z4TTjJ1YOdoFEDwJTQa,spotify:track:1j8z4TTjJ1YOdoFEDwJTQa,https://api.spotify.com/v1/tracks/1j8z4TTjJ1YOdoFEDwJTQa,https://api.spotify.com/v1/audio-analysis/1j8z4TTjJ1YOdoFEDwJTQa,0.61,0.893,9,-3.681,1,0.0921,0.154,4.41e-05,0.021,0.673,104.031,296520,4
Paramore,Paramore,spotify:album:4sgYpkIASM1jVlNC8Wp9oF,Ain't It Fun,spotify:track:1j8z4TTjJ1YOdoFEDwJTQa,4/5/2013,5MMLS3xm12D7N26xlfFApr,spotify:track:5MMLS3xm12D7N26xlfFApr,https://api.spotify.com/v1/tracks/5MMLS3xm12D7N26xlfFApr,https://api.spotify.com/v1/audio-analysis/5MMLS3xm12D7N26xlfFApr,0.658,0.762,10,-3.028,0,0.0425,0.263,0,0.127,0.823,163.864,148448,4
Bruno Mars,Doo-Wops & Hooligans,spotify:album:1uyf3l2d4XYwiEqAb7t7fX,Runaway Baby,spotify:track:5MMLS3xm12D7N26xlfFApr,10/5/2010,7LP4Es66zdY7CyjepqmvAg,spotify:track:7LP4Es66zdY7CyjepqmvAg,https://api.spotify.com/v1/tracks/7LP4Es66zdY7CyjepqmvAg,https://api.spotify.com/v1/audio-analysis/7LP4Es66zdY7CyjepqmvAg,0.657,0.695,2,-4.493,1,0.0321,0.0108,0,0.0822,0.683,65.997,212107,4
Jay Sean,All Or Nothing,spotify:album:3v0AeWgJPrdPPZGt1tS2s0,Down,spotify:track:7LP4Es66zdY7CyjepqmvAg,1/1/2009,6ECp64rv50XVz93WvxXMGF,spotify:track:6ECp64rv50XVz93WvxXMGF,https://api.spotify.com/v1/tracks/6ECp64rv50XVz93WvxXMGF,https://api.spotify.com/v1/audio-analysis/6ECp64rv50XVz93WvxXMGF,0.712,0.862,5,-4.612,0,0.0378,0.0525,0,0.093,0.809,95.051,206200,4
Maroon 5,Songs About Jane: 10th Anniversary Edition,spotify:album:5zClcGCSWj926AMjvBNSLc,This Love,spotify:track:6ECp64rv50XVz93WvxXMGF,2002,0yz2J4wsXFCjMjpJ6A74yV,spotify:track:0yz2J4wsXFCjMjpJ6A74yV,https://api.spotify.com/v1/tracks/0yz2J4wsXFCjMjpJ6A74yV,https://api.spotify.com/v1/audio-analysis/0yz2J4wsXFCjMjpJ6A74yV,0.654,0.731,10,-4.767,0,0.0568,0.0419,0,0.122,0.59,104.002,213200,4
Chris Brown,X (Expanded Edition),spotify:album:3LByoNjO4gbuX5D0u26LDY,Fine China,spotify:track:0yz2J4wsXFCjMjpJ6A74yV,9/16/2014,2k1np6GRFvKjgjYfo2g39B,spotify:track:2k1np6GRFvKjgjYfo2g39B,https://api.spotify.com/v1/tracks/2k1np6GRFvKjgjYfo2g39B,https://api.spotify.com/v1/audio-analysis/2k1np6GRFvKjgjYfo2g39B,0.709,0.824,1,-8.824,1,0.0453,0.207,0.000307,0.0888,0.867,118.814,291293,4
Whitney Houston,Whitney,spotify:album:6JDG7sbzX4uwQFFo1CHDLi,I Wanna Dance with Somebody (Who Loves Me),spotify:track:2k1np6GRFvKjgjYfo2g39B,6/2/1987,7uKcScNXuO3MWw6LowBjW1,spotify:track:7uKcScNXuO3MWw6LowBjW1,https://api.spotify.com/v1/tracks/7uKcScNXuO3MWw6LowBjW1,https://api.spotify.com/v1/audio-analysis/7uKcScNXuO3MWw6LowBjW1,0.944,0.511,5,-10.96,0,0.161,0.042,0.00107,0.0379,0.842,113.046,203787,4
Ciara,Goodies,spotify:album:71gUhKYZIWmmjqAHlY4Br3,"One, Two Step (feat. Missy Elliott)",spotify:track:7uKcScNXuO3MWw6LowBjW1,9/27/2004,1bLjm7Gqjbuv57OxZdhLrP,spotify:track:1bLjm7Gqjbuv57OxZdhLrP,https://api.spotify.com/v1/tracks/1bLjm7Gqjbuv57OxZdhLrP,https://api.spotify.com/v1/audio-analysis/1bLjm7Gqjbuv57OxZdhLrP,0.629,0.807,6,-4.255,1,0.0371,0.204,0,0.252,0.492,122.996,220293,4
Post Malone,Stoney (Deluxe),spotify:album:2TbtBmA00IP0P1GpUqIaXS,Congratulations,spotify:track:1bLjm7Gqjbuv57OxZdhLrP,12/9/2016,4tCtwWceOPWzenK2HAIJSb,spotify:track:4tCtwWceOPWzenK2HAIJSb,https://api.spotify.com/v1/tracks/4tCtwWceOPWzenK2HAIJSb,https://api.spotify.com/v1/audio-analysis/4tCtwWceOPWzenK2HAIJSb,0.803,0.585,8,-5.861,1,0.0432,0.103,3.94e-06,0.0644,0.593,105.017,214480,4
Fifth Harmony,7/27 (Deluxe),spotify:album:0pF0oyuPNdOObniB1Ng0kW,Work from Home (feat. Ty Dolla $ign),spotify:track:4tCtwWceOPWzenK2HAIJSb,5/27/2016,4356Typ82hUiFAynbLYbPn,spotify:track:4356Typ82hUiFAynbLYbPn,https://api.spotify.com/v1/tracks/4356Typ82hUiFAynbLYbPn,https://api.spotify.com/v1/audio-analysis/4356Typ82hUiFAynbLYbPn,0.663,0.861,7,-3.398,0,0.109,0.0338,0,0.082,0.654,119.963,220800,4
USHER,Raymond v Raymond (Expanded Edition),spotify:album:6A1F3Fkq5dYeYYNkXflcTX,DJ Got Us Fallin' In Love (feat. Pitbull),spotify:track:4356Typ82hUiFAynbLYbPn,3/30/2010,50xeLNGKmskmYUSINhqvfa,spotify:track:50xeLNGKmskmYUSINhqvfa,https://api.spotify.com/v1/tracks/50xeLNGKmskmYUSINhqvfa,https://api.spotify.com/v1/audio-analysis/50xeLNGKmskmYUSINhqvfa,0.731,0.563,2,-4.046,1,0.131,0.191,0.000423,0.296,0.452,184.004,240427,4
Fergie,The Dutchess,spotify:album:3t8HFQNlwLBW7htwLvFfzA,Clumsy,spotify:track:50xeLNGKmskmYUSINhqvfa,9/13/2006,2habSXqcJGExM6JJyskY7O,spotify:track:2habSXqcJGExM6JJyskY7O,https://api.spotify.com/v1/tracks/2habSXqcJGExM6JJyskY7O,https://api.spotify.com/v1/audio-analysis/2habSXqcJGExM6JJyskY7O,0.565,0.782,8,-6.413,1,0.0506,0.0577,4.16e-05,0.0757,0.4,140.004,231906,4
Miley Cyrus,Malibu,spotify:album:7CUczABBlsbd5fqng9mjxo,Malibu,spotify:track:2habSXqcJGExM6JJyskY7O,5/11/2017,3528IXKpbb7OMjdjWYlbfD,spotify:track:3528IXKpbb7OMjdjWYlbfD,https://api.spotify.com/v1/tracks/3528IXKpbb7OMjdjWYlbfD,https://api.spotify.com/v1/audio-analysis/3528IXKpbb7OMjdjWYlbfD,0.471,0.924,8,-3.906,1,0.0584,0.00301,0,0.313,0.716,154.962,177280,4
Neon Trees,Picture Show (Deluxe Edition),spotify:album:7hPNlDBLv1EW8GakiIzFnn,Everybody Talks,spotify:track:3528IXKpbb7OMjdjWYlbfD,1/1/2012,5XQMr19TL7Mfksq9zihbOu,spotify:track:5XQMr19TL7Mfksq9zihbOu,https://api.spotify.com/v1/tracks/5XQMr19TL7Mfksq9zihbOu,https://api.spotify.com/v1/audio-analysis/5XQMr19TL7Mfksq9zihbOu,0.614,0.598,10,-6.335,0,0.0561,0.00543,0,0.1,0.565,105.803,129478,4
Chris Brown,Questions,spotify:album:19Bu5rIKyUh3lXw8hfk6WO,Questions,spotify:track:5XQMr19TL7Mfksq9zihbOu,8/16/2017,6tF92PMv01Ug9Dh8Rmy6nH,spotify:track:6tF92PMv01Ug9Dh8Rmy6nH,https://api.spotify.com/v1/tracks/6tF92PMv01Ug9Dh8Rmy6nH,https://api.spotify.com/v1/audio-analysis/6tF92PMv01Ug9Dh8Rmy6nH,0.762,0.7,9,-6.021,0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,209320,4
Dua Lipa,Dua Lipa,spotify:album:2vlhlrgMaXqcnhRqIEV9AP,New Rules,spotify:track:6tF92PMv01Ug9Dh8Rmy6nH,6/2/2017,1uXbwHHfgsXcUKfSZw5ZJ0,spotify:track:1uXbwHHfgsXcUKfSZw5ZJ0,https://api.spotify.com/v1/tracks/1uXbwHHfgsXcUKfSZw5ZJ0,https://api.spotify.com/v1/audio-analysis/1uXbwHHfgsXcUKfSZw5ZJ0,0.732,0.899,0,-4.237,1,0.143,0.00496,4.64e-05,0.372,0.759,127.091,236093,4
Beyoncé,4,spotify:album:1gIC63gC3B7o7FfpPACZQJ,Run the World (Girls),spotify:track:1uXbwHHfgsXcUKfSZw5ZJ0,6/24/2011,7xYnUQigPoIDAMPVK79NEq,spotify:track:7xYnUQigPoIDAMPVK79NEq,https://api.spotify.com/v1/tracks/7xYnUQigPoIDAMPVK79NEq,https://api.spotify.com/v1/audio-analysis/7xYnUQigPoIDAMPVK79NEq,0.846,0.482,1,-6.721,0,0.129,0.0246,0,0.393,0.212,100.969,229867,4
Chris Brown,Chris Brown (Expanded Edition),spotify:album:49gaz5rhWWgqCw61M9700v,Run It! (feat. Juelz Santana),spotify:track:7xYnUQigPoIDAMPVK79NEq,2005,30cSNer6TV8x2utjULVeQ5,spotify:track:30cSNer6TV8x2utjULVeQ5,https://api.spotify.com/v1/tracks/30cSNer6TV8x2utjULVeQ5,https://api.spotify.com/v1/audio-analysis/30cSNer6TV8x2utjULVeQ5,0.677,0.671,7,-4.905,1,0.0361,0.004,5.07e-05,0.413,0.527,137.046,238920,4
Rihanna,A Girl Like Me,spotify:album:2JdjS6jjOml7nt7Yjo0nnh,SOS,spotify:track:30cSNer6TV8x2utjULVeQ5,4/10/2006,5r5cp9IpziiIsR6b93vcnQ,spotify:track:5r5cp9IpziiIsR6b93vcnQ,https://api.spotify.com/v1/tracks/5r5cp9IpziiIsR6b93vcnQ,https://api.spotify.com/v1/audio-analysis/5r5cp9IpziiIsR6b93vcnQ,0.871,0.701,5,-5.594,0,0.0458,0.257,7.52e-06,0.0589,0.716,126.975,198440,4
Empire Of The Sun,Walking On A Dream (10th Anniversary Edition),spotify:album:5B6XfyHHYawyLkEvNvhSPh,Walking On A Dream,spotify:track:5r5cp9IpziiIsR6b93vcnQ,10/3/2008,6qspW4YKycviDFjHBOaqUY,spotify:track:6qspW4YKycviDFjHBOaqUY,https://api.spotify.com/v1/tracks/6qspW4YKycviDFjHBOaqUY,https://api.spotify.com/v1/audio-analysis/6qspW4YKycviDFjHBOaqUY,0.769,0.505,1,-7.345,1,0.0829,0.311,7.49e-05,0.0777,0.757,171.804,279507,4
